3.152644058684677120e-01
1.248145410338157985e-01
-5.448185488636671607e+02
4.806232640951044459e+02
1.093242042822400435e+03
5.468985952282728249e+02
-9.655002218132271992e+02
-4.826686267863891544e+02
-1.721095379090951671e-01
