3.372510099011282736e-01
1.535876452834934180e-01
8.689734504545722160e+00
5.985688051540311960e+01
-1.701457804232089188e+01
-8.543543733623831571e+00
-1.205332883954347523e+02
-6.062594726104392606e+01
-1.767964363902733149e-01
